Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time,Job Title
2e22a00ef90050dc0384aec9fbb65dee,"AI ML Data Scientist Berkeley Heights NJ Onsite-10+ years only , Data Science, AI/ ML, Python, TensorFlow",2024-01-24T06:54:45Z,https://www.dice.com/job-detail/fdbe6b3c-b092-4b5b-81ca-05f300d0bd41,"Berkeley Heights, NJ, USA",Depends on Experience,Keylent,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-24T06:54:45Z,2024-01-31T11:55:13Z,Data Scientists
b32e4f2282cfe15c0a9933da4da1928f,ML Data Scientist,2023-12-01T15:16:47Z,https://www.dice.com/job-detail/5d695f3a-41a2-446f-944c-b7d3b88d406a,"Berkeley Heights, NJ, USA",$$Negotiable,"VDart, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T05:01:38Z,2024-01-31T11:55:13Z,Data Scientists
70c074db4dd97227cd9c195691f210b1,"Data Scientist for a Global Device Company in Cupertino, CA",2024-01-26T01:22:26Z,https://www.dice.com/job-detail/e129890a-0b5d-45eb-841f-9563ff271eea,,$60 - $70,"OSI Engineering, Inc.",Contract,FALSE,Remote,2024-01-27T00:24:52Z,2024-01-31T11:55:13Z,Data Scientists
ea418ac5c3e21a6900494566b30d9fee,Data Scientist with Telecom Domain Exp at  Irving TX (Hybrid Model),2023-12-27T21:15:29Z,https://www.dice.com/job-detail/e1d4c41a-939a-4614-bb78-5cb3e92aed9b,"Irving, TX, USA",,MapOut Digital Solutions Inc.,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T05:01:25Z,2024-01-31T11:55:13Z,Data Scientists
c2d70428931c49baf58e4c12dab96fab,Sr. Data Scientist,2024-01-10T17:01:01Z,https://www.dice.com/job-detail/b6d54e8f-4941-425e-aec1-1b04d901e2eb,"Bernards, NJ, USA",,Vimerse Infotech Inc,"Full-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T05:03:07Z,2024-01-31T11:55:13Z,Data Scientists
852479a2bf0b8192c5ead174e5991ddb,Data Scientist,2024-01-26T00:10:10Z,https://www.dice.com/job-detail/c2766022-f92b-4881-982d-4b789b610eb3,,$55 - $65 per hour,Bayside Solutions,Contract,TRUE,Remote,2024-01-31T04:08:27Z,2024-01-31T11:55:13Z,Data Scientists
6c1e53a1f0a77526171d31d4175f2990,Senior Data Scientist,2024-01-23T17:32:51Z,https://www.dice.com/job-detail/67736c84-fb7a-44d8-820d-7fb5cf0282d5,"Brooklyn, NY, USA",$50 - $62 hourly,Kforce Technology Staffing,Contract,FALSE,Remote,2024-01-31T04:35:02Z,2024-01-31T11:55:13Z,Data Scientists
71dae03762561a5a34ec3ea58ad96dd3,AI/ML Engineer- Data Scientist,2023-12-12T16:30:54Z,https://www.dice.com/job-detail/6d84945c-99d6-400e-b602-2f7fef563fd5,"Mason, OH, USA",Depends on Experience,Spiceorb,Contract,FALSE,Hybrid/Onsite,2024-01-25T17:11:57Z,2024-01-31T11:55:13Z,Data Scientists
a4e85192f61528e3b0c6b75e5dfa15a1,Data Scientist with AI/ML,2023-11-01T16:00:38Z,https://www.dice.com/job-detail/781f4170-bebd-42cd-818b-fd21691938cd,"Reston, VA, USA",,CloudBCLabs,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-01-31T05:02:27Z,2024-01-31T11:55:13Z,Data Scientists
99308036862107dc6b94d99086946a34,Data Scientist (Airline / Aviation Experience) - Remote,2024-01-25T22:55:36Z,https://www.dice.com/job-detail/4a5f0553-9fa0-49a5-869f-b5d8c02eba88,,Depends on Experience,"R Systems, Inc.","Third Party, Contract",FALSE,Remote,2024-01-30T15:40:25Z,2024-01-31T11:55:13Z,Data Scientists
10d75f6d1d0fb07fd39006e32f954cf5,"Senior Data Scientist, Product and Insights",2024-01-14T23:35:31Z,https://www.dice.com/job-detail/bea6209a-2fa4-40cb-b7db-c262479a015a,"Newark, NJ, USA",$70 - $110,High Bridge Consulting,Contract,FALSE,Hybrid/Onsite,2024-01-16T19:58:31Z,2024-01-31T11:55:13Z,Data Scientists
7d39f1431969c91a1650772ff07815e8,Data Scientist,2024-01-26T01:03:49Z,https://www.dice.com/job-detail/97305db4-96bb-447e-93b1-dfab3f08f6ad,"Ridgefield Park, NJ, USA",USD 23.75 - 27.50 per hour,Robert Half,Contract,FALSE,Remote,2024-01-31T01:06:07Z,2024-01-31T11:55:13Z,Data Scientists
ea01b4c19bf53cd6aa78051931157f59,Data Scientist Lead,2024-01-24T18:11:43Z,https://www.dice.com/job-detail/5fc46a5e-9bc4-46c9-85c9-f0dae41264d0,,Depends on Experience,Synkriom,"Third Party, Contract",FALSE,Remote,2024-01-24T18:11:43Z,2024-01-31T11:55:13Z,Data Scientists
372bec4ef1a51b612abf166f5a254427,Sr. Data Scientist,2024-01-04T14:49:47Z,https://www.dice.com/job-detail/b308959d-4c08-45e7-89b4-fbee8cdb82e6,,$60 - $80,Satsyil Corporation,Contract,FALSE,Remote,2024-01-09T14:37:51Z,2024-01-31T11:55:13Z,Data Scientists
996b2e4df802d6c1a8730c7428878e53,Data Scientist,2024-01-17T17:24:53Z,https://www.dice.com/job-detail/26188b59-2d12-4f6a-a7bd-b169d0bf2f09,,$60 - $65,"K2 Partnering Solutions, Inc.",Contract,FALSE,Remote,2024-01-25T22:04:07Z,2024-01-31T11:55:13Z,Data Scientists
c852b649f5fdd33a158dca9a060dac09,Data Scientist,2024-01-17T17:32:50Z,https://www.dice.com/job-detail/7097f1e7-3a2a-443b-ad84-712453cbf529,"Atlanta, GA, USA",$50 - $58 hourly,Kforce Technology Staffing,Contract,FALSE,Remote,2024-01-31T04:36:24Z,2024-01-31T11:55:13Z,Data Scientists
7322cacbaf7b8dc3647c32e8d21fec14,Data Scientist 10+ years,2024-01-11T14:08:54Z,https://www.dice.com/job-detail/b43d3433-a48d-44d3-9173-e1e9e35bc304,,$50 - $60,Peritus Inc.,Contract,FALSE,Remote,2024-01-11T14:08:54Z,2024-01-31T11:55:13Z,Data Scientists
a1d2efc4203c0637eaea429f3f3911e0,Data Scientist,2024-01-25T16:16:50Z,https://www.dice.com/job-detail/a24153cf-3c45-48be-99ad-eef0a4ba9681,"Vienna, VA, USA",Depends on Experience,TechWish,Contract,FALSE,Remote,2024-01-25T16:16:50Z,2024-01-31T11:55:13Z,Data Scientists
893dc4409c984fedb8f6a4ab6ad059be,Data Scientist III,2024-01-12T04:00:18Z,https://www.dice.com/job-detail/39977c9b-3c8d-4427-b911-69f338c15371,"Charlotte, NC, USA",USD75 - USD90,Strategic Staffing Solutions,Contract,FALSE,Remote,2024-01-31T03:59:28Z,2024-01-31T11:55:13Z,Data Scientists
de6c0f6ebc5cadeabde1c78f5fbb300f,Data Scientist - Jr / Mid / Senior Positions,2023-12-18T20:24:15Z,https://www.dice.com/job-detail/5cc31207-c303-467c-812b-9d88edd2ece4,"Frisco, TX, USA",Depends on Experience,Consulting Solutions LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T13:34:04Z,2024-01-31T11:55:13Z,Data Scientists
c0de2c7f2d9d4909f7df005ba20ebaf8,Data Scientist,2024-01-17T15:33:20Z,https://www.dice.com/job-detail/254d70f5-be42-44c9-a5fc-3c4f6f9700e7,,$90 - $100,"Softpath System, LLC.",Contract,FALSE,Remote,2024-01-17T15:33:20Z,2024-01-31T11:55:13Z,Data Scientists
d33340440ae4fc06a64da68307d230c7,Data Scientist/Engineer,2024-01-22T19:26:53Z,https://www.dice.com/job-detail/b74d2d03-9890-4ddf-9bfd-204f70d942d0,,$70 - $80,Trinus Corporation,Contract,FALSE,Remote,2024-01-22T19:26:53Z,2024-01-31T11:55:13Z,Data Scientists
187f755874eca8de656cee38b188fe58,Sr Data Scientist,2024-01-08T20:26:43Z,https://www.dice.com/job-detail/08b6adbb-a232-469b-8e2a-a404670ae423,"Dallas, TX, USA",Depends on Experience,"InfoVision, Inc.",Contract,FALSE,Remote,2024-01-23T21:43:19Z,2024-01-31T11:55:13Z,Data Scientists
d60e53b9f306a56b0a4a22cf631c4c58,Data Scientist Analyst,2024-01-18T19:10:24Z,https://www.dice.com/job-detail/3c978d5f-7a2f-481d-bd99-a7f5c582ad04,,Depends on Experience,World Wide Technology,"Contract, Third Party",FALSE,Remote,2024-01-18T19:10:24Z,2024-01-31T11:55:13Z,Data Scientists
fc8080791f0591b2bc57b2ac9aee67fc,Principal Data Scientist Engineer,2024-01-12T18:57:23Z,https://www.dice.com/job-detail/344831dd-af2c-4ce5-b9db-e92d9c4317b0,,$100 - $105,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:57:23Z,2024-01-31T11:55:13Z,Data Scientists
b5adf2a06f45f6a1a56f257d5d04fdcd,Senior Data Scientist Engineer,2024-01-12T18:58:46Z,https://www.dice.com/job-detail/a8d550cd-e586-4fc1-8b12-c09f34eb7494,,$75 - $80,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:58:46Z,2024-01-31T11:55:13Z,Data Scientists
d05f896ce484baca6c98791a6999cff8,Lead Data Scientist Engineer,2024-01-12T18:55:56Z,https://www.dice.com/job-detail/626e6b7e-44fe-4672-ada6-a2d3269f774e,,$80 - $85,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:55:56Z,2024-01-31T11:55:13Z,Data Scientists
6f8148c277a3add02b9becfd074a0ddd,Data Scientist,2024-01-02T19:05:21Z,https://www.dice.com/job-detail/86c36bc5-ceb9-481f-acf6-46ff55fac199,,Depends on Experience,"Quality IT Source, LLC",Contract,FALSE,Remote,2024-01-19T20:06:44Z,2024-01-31T11:55:13Z,Data Scientists
9a5b160ba0e84dca1c1de481d3a553c7,AI/ML Data Scientist,2024-01-11T01:03:08Z,https://www.dice.com/job-detail/2cf17eb0-8435-4cfa-b034-d562840f9231,,"USD 140,000.00 - 200,000.00 per year","Electronic Consulting Services, Inc (ECS Federal)",Contract,FALSE,Remote,2024-01-31T01:01:06Z,2024-01-31T11:55:13Z,Data Scientists
aa98989e926d55946c51330558aa2565,Senior Data Scientist,2024-01-10T15:42:34Z,https://www.dice.com/job-detail/101d6ced-f172-4637-8284-ca00ada56d22,,Depends on Experience,Paradigm Infotech,Contract,FALSE,Remote,2024-01-12T12:35:04Z,2024-01-31T11:55:13Z,Data Scientists
7a5a66e8c07309d8db449abcbabb58c8,Senior Data Scientist,2024-01-16T14:14:43Z,https://www.dice.com/job-detail/6353b64f-9dbc-4275-8496-c1c465923344,,Depends on Experience,DataFactZ,"Contract, Third Party",FALSE,Remote,2024-01-16T14:14:43Z,2024-01-31T11:55:13Z,Data Scientists
b1f3f4a00bdf2f3170e1755f38e3b674,Data Scientist 4,2023-12-11T15:32:00Z,https://www.dice.com/job-detail/0f1f96b6-0445-49da-9887-a0f912fdc4e6,,$70 - $75,HonorVet Technologies,Contract,FALSE,Remote,2024-01-29T14:14:53Z,2024-01-31T11:55:13Z,Data Scientists
d22f6b0f9bb7c1b12e2d2ff482333839,Jr Data Scientist/Machine Learning Engineer,2023-10-25T13:54:37Z,https://www.dice.com/job-detail/68b04b92-9e09-4d98-8b11-ee653707f1c5,"Atlanta, GA, USA",$60 - $70,Enhance IT,Contract,FALSE,Hybrid/Onsite,2024-01-18T06:48:25Z,2024-01-31T11:55:13Z,Data Scientists
999c58ce77ad2f030ea3725ba51d2b62,Data Scientist- Remote work (ACTIVE Public Trust Clearance),2023-11-17T03:07:38Z,https://www.dice.com/job-detail/4c263afb-34d1-487d-87de-fd3bb7ea4e34,,"$100,000 - $120,000",ProCorp Systems Inc.,Contract,FALSE,Remote,2024-01-22T03:12:57Z,2024-01-31T11:55:13Z,Data Scientists
5e96a784560af9dfc91957b24696821d,Data Scientist IV,2023-12-21T15:46:11Z,https://www.dice.com/job-detail/d0db4cf0-69f2-4326-bc6a-221cd3d06b70,,$80 - $90,SGS Consulting,Contract,FALSE,Remote,2024-01-29T15:38:49Z,2024-01-31T11:55:13Z,Data Scientists
2cd17be005d4af37d37062c2c39e94a7,Data Scientist,2023-11-13T17:29:24Z,https://www.dice.com/job-detail/810c04fd-4db8-4a12-bdfa-6884fb45afb5,"Wadhu Bk., India",Depends on Experience,"Saama Technologies, LLC",Contract,FALSE,Hybrid/Onsite,2024-01-02T18:06:26Z,2024-01-31T11:55:13Z,Data Scientists
3c9bebdbf733e4d7ad8011588a997fad,Data Scientist (Dallas-TX-Hybrid),2023-09-13T15:59:41Z,https://www.dice.com/job-detail/8695875d-5f79-4442-a40b-5d42cb5728de,"Irving, TX, USA",Depends on Experience,Newt Global,Contract,TRUE,Hybrid/Onsite,2024-01-29T15:24:09Z,2024-01-31T11:55:13Z,Data Scientists
bac605e973f323c3f5956979f460cb45,Lead Python Developer - MLOps - 12+ Years Onsite CA,2024-01-26T15:50:30Z,https://www.dice.com/job-detail/f9a8975b-6da8-4672-9320-d17cc78195f1,"Los Angeles, CA, USA",Depends on Experience,Chabez Tech LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-26T15:50:30Z,2024-01-31T11:55:13Z,Data Scientists
c5ac11f802bd05b23044802f262608ae,Data Scientist,2023-10-27T12:58:39Z,https://www.dice.com/job-detail/077fe166-6c6d-44df-b565-e987b05d3e4c,,Depends on Experience,"Object Technology Solutions, Inc.",Contract,FALSE,Remote,2024-01-09T16:25:56Z,2024-01-31T11:55:13Z,Data Scientists
174f7549b87d2acc053c2798227bd721,"Gen AI Architect - Phoenix, AZ(Onsite)",2024-01-29T17:59:52Z,https://www.dice.com/job-detail/48665c23-48ce-42b0-af5c-cc7efbe7fd6e,"Phoenix, AZ, USA",Depends on Experience,Georgia IT,Contract,FALSE,Hybrid/Onsite,2024-01-29T17:59:52Z,2024-01-31T11:55:13Z,Data Scientists
db0c1d5a1e6393a22ac67f87c8b1f1d3,Data Engineer,2024-01-30T20:54:36Z,https://www.dice.com/job-detail/1f59bd7a-8cc1-4488-928a-ba8ac3b652fb,,$50 - $60,SmartIMS Inc.,Contract,FALSE,Remote,2024-01-30T20:54:36Z,2024-01-31T11:55:15Z,Data engineer
53f68939f1a170cb26f0a1b293790d16,Google Cloud Platform Data Engineer,2024-01-30T21:26:21Z,https://www.dice.com/job-detail/24e4ed17-1312-4004-a557-edae325d1f85,"Phoenix, AZ, USA",Depends on Experience,DCM Infotech Limited,Contract,FALSE,Hybrid/Onsite,2024-01-30T21:26:21Z,2024-01-31T11:55:15Z,Data engineer
b9d041a8d4d2a6f53272660e9a85b798,Senior Data Engineer,2024-01-30T20:11:08Z,https://www.dice.com/job-detail/5d05c66c-6b76-435b-85c4-c4b7a85e9ba1,"New York, NY, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:09:07Z,2024-01-31T11:55:15Z,Data engineer
e169f295f06bba7931f22484804a18c6,Senior Data Engineer,2024-01-31T00:10:55Z,https://www.dice.com/job-detail/e101140d-434f-459b-b63c-86b9ec23665c,"New York, NY, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:09:11Z,2024-01-31T11:55:15Z,Data engineer
efeef61e13b9c79371a00d134707b41a,Lead Data Engineer,2024-01-30T20:59:39Z,https://www.dice.com/job-detail/c5ad6eaa-f9f7-444f-bfae-0eb0f7db138a,"Philadelphia, PA, USA",$60 - $70,R4 IT Solutions Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T20:59:39Z,2024-01-31T11:55:15Z,Data engineer
5055a22268d1aab66b7c69a1d4ed5e25,Azure Data Engineer,2024-01-30T21:30:57Z,https://www.dice.com/job-detail/5932e765-99a7-4da8-a45f-b77e81ea82c1,,Depends on Experience,"Capricorn Systems, Inc.",Contract,FALSE,Remote,2024-01-30T21:30:57Z,2024-01-31T11:55:15Z,Data engineer
01f748fb9074edd0c93d44545b5841ad,Data Engineer,2024-01-31T05:54:34Z,https://www.dice.com/job-detail/b64d81ac-f541-4c58-8b37-91ed4ef582e2,"Phoenix, AZ, USA",Depends on Experience,MindWave Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-31T05:54:34Z,2024-01-31T11:55:15Z,Data engineer
f745653da00719139c4c39240609218a,Senior Data Engineer - REMOTE WORK - 49509,2024-01-30T22:15:51Z,https://www.dice.com/job-detail/890eb488-07cd-49cf-9a40-7b5ddd37e952,"Dallas, TX, USA",$65,PRIMUS Global Services Inc.,Contract,FALSE,Remote,2024-01-31T04:00:55Z,2024-01-31T11:55:15Z,Data engineer
e58306feb32e63e3dd0e5ef4d3542fd0,Onsite Work Job for Azure Data Engineer,2024-01-30T22:15:30Z,https://www.dice.com/job-detail/4fba2e4e-665f-4c09-8b96-a0522441fa8b,"Austin, TX, USA",$Market rate,Droisys,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T23:01:07Z,2024-01-31T11:55:15Z,Data engineer
874bc5ad66309923a2e60e7ca2ed9d97,Azure Data Engineer with Snowflake,2024-01-30T14:46:04Z,https://www.dice.com/job-detail/a7fb22e9-19c2-4710-bb52-356155a7f4e9,,,Spar Information Systems,"Full-time, Part-time, Contract, Third Party",FALSE,Remote,2024-01-31T05:03:02Z,2024-01-31T11:55:15Z,Data engineer
61a771b6f730ae77cd8772aa778bd1e5,Azure Data Engineer/Architect,2024-01-30T21:33:36Z,https://www.dice.com/job-detail/f64f259a-bf55-4458-86b0-059ebbf7ebef,,Depends on Experience,Tek Tree LLC,Contract,FALSE,Remote,2024-01-30T22:58:03Z,2024-01-31T11:55:15Z,Data engineer
91306121d1a41e587d440ca6fe617fc9,Looking for Data Engineer --  HYBRID at PA,2024-01-30T20:44:54Z,https://www.dice.com/job-detail/8b17c19a-4a4f-4cd8-9126-6b8dd5150664,"Pittsburgh, PA, USA",$60 - $70,4-Serv Solutions Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-30T22:53:07Z,2024-01-31T11:55:15Z,Data engineer
8465d4d68591490b61f3a378d4c65ca8,"Need - Azure Data Engineer - Stamford, CT (Onsite)",2024-01-30T21:37:02Z,https://www.dice.com/job-detail/678e6403-bac8-4ae3-95e3-cc4f1e4cd73e,"Stamford, CT, USA",Depends on Experience,ASCII Group LLC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T21:37:02Z,2024-01-31T11:55:15Z,Data engineer
63280122a41d95e22ef7775b683be42b,"Data Engineer - long term contract- fully on site 5 days per week in Lexington, MA",2024-01-30T17:40:21Z,https://www.dice.com/job-detail/8ad19762-37ac-4757-9d38-412d8710279c,"Lexington, MA, USA",Depends on Experience,nfolks,Contract,FALSE,Hybrid/Onsite,2024-01-30T17:40:21Z,2024-01-31T11:55:15Z,Data engineer
04baefb71afd2f9c2ca7be1edaea3e56,Remote Job: Sr. Data Engineer With Airline Revenue Management,2024-01-30T15:30:38Z,https://www.dice.com/job-detail/4409e124-afac-431e-99a3-985d76da08ab,,$60 - $70,Cigniti Technologies Inc,"Contract, Third Party",FALSE,Remote,2024-01-30T15:30:38Z,2024-01-31T11:55:15Z,Data engineer
86b95092fd9fa022fa35520f76f22930,"100% Remote, Data Engineer - Only W2",2024-01-30T21:14:16Z,https://www.dice.com/job-detail/07b5cfea-7d3d-405f-9ac3-8d228ab8d96f,,Depends on Experience,Taras Technology LLC,Contract,FALSE,Remote,2024-01-30T21:14:16Z,2024-01-31T11:55:15Z,Data engineer
55bb2eea37ed170da6d6fb99be2e05f3,Marketing Automation Data Engineer (RedPoint CDP),2024-01-30T21:15:44Z,https://www.dice.com/job-detail/0189e813-3551-433e-8263-efe1f3a6b3be,"Evesham, NJ, USA",Depends on Experience,CSS Tec,Contract,FALSE,Hybrid/Onsite,2024-01-30T21:15:44Z,2024-01-31T11:55:15Z,Data engineer
dbcc86cd2c1690df59274d213dfb58e3,Data Engineer,2024-01-30T20:36:21Z,https://www.dice.com/job-detail/96c73d24-3bbd-4a9c-9655-b8f651af2306,"Houston, TX, USA",Depends on Experience,Arthur Lawrence,Contract,FALSE,Hybrid/Onsite,2024-01-30T20:36:21Z,2024-01-31T11:55:15Z,Data engineer
f2360fee0dac7bc8679ac74e31837f2a,Data engineer,2024-01-30T21:41:26Z,https://www.dice.com/job-detail/7d6b9b3f-3f58-4250-b27d-ce41fa4fb087,,$45 - $60,TechHuman,Contract,FALSE,Remote,2024-01-30T21:41:26Z,2024-01-31T11:55:15Z,Data engineer
14497f7009773f387a9cf43cf6be8564,Data Engineer,2024-01-30T21:53:39Z,https://www.dice.com/job-detail/88ea22b3-c76a-4f31-99e8-135c84ac7922,"Scottsdale, AZ, USA",Depends on Experience,"Global Systems, LLC",Contract,FALSE,Hybrid/Onsite,2024-01-30T21:53:39Z,2024-01-31T11:55:15Z,Data engineer
fce2de0cc25cc019bfac7b662da38f1b,Google Cloud Platform Data Engineer,2024-01-30T14:45:53Z,https://www.dice.com/job-detail/69f9818f-e940-4dc5-88e0-d706b4f95ba7,"Phoenix, AZ, USA",,Quantum Vision LLC,Contract,FALSE,Hybrid/Onsite,2024-01-30T19:31:10Z,2024-01-31T11:55:15Z,Data engineer
733943ed33d6b84549d94e0506933f84,Azure data engineer,2024-01-30T19:09:03Z,https://www.dice.com/job-detail/cc019749-ae47-4ac9-ac83-372337c8a1a3,,$60 - $70,ESB Technologies,"Third Party, Contract",FALSE,Remote,2024-01-30T19:09:03Z,2024-01-31T11:55:15Z,Data engineer
d22d2fe988ebba12395b776756b586e4,Sr Data Engineer,2024-01-30T14:41:21Z,https://www.dice.com/job-detail/46937c69-80fb-4077-979e-e9c7470cd887,"Dallas, TX, USA",Depends on Experience,Raas Infotek LLC,Contract,FALSE,Hybrid/Onsite,2024-01-30T14:41:48Z,2024-01-31T11:55:15Z,Data engineer
61a8a47f78cddb6aea5a79bd55d7b2af,Data engineer,2024-01-30T19:59:02Z,https://www.dice.com/job-detail/ed7258ad-b927-48eb-85ca-1403a8ab5f7f,"Dallas, TX, USA","$40,000 - $120,000",Datametrics Software Systems Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-30T19:59:02Z,2024-01-31T11:55:15Z,Data engineer
a08ed27b997c73658e9b2572c8e52b34,Sr. Data Engineer,2024-01-30T21:46:06Z,https://www.dice.com/job-detail/2e407a4c-413e-473d-ba21-d0757adc1afc,"Frisco, TX, USA",$Depends on Experience,ERPMark Inc,Contract,TRUE,Hybrid/Onsite,2024-01-30T23:00:45Z,2024-01-31T11:55:15Z,Data engineer
8b24e2c84e3a10646104a1de6d16395f,Principal Data Engineer,2024-01-30T23:31:24Z,https://www.dice.com/job-detail/f33f1e52-f7eb-4ad9-809f-2496a1d675bd,,,OrangePeople,Contract,FALSE,Hybrid/Onsite,2024-01-30T23:31:24Z,2024-01-31T11:55:15Z,Data engineer
6094efd17718eb01452b37a290c08af0,Data Engineer II,2024-01-30T22:25:42Z,https://www.dice.com/job-detail/f2c187cb-4df3-439d-8620-ff4dfa8267de,,$55,U.S. Tech Solutions Inc.,Contract,FALSE,Remote,2024-01-30T22:25:42Z,2024-01-31T11:55:15Z,Data engineer
a28588237c10529db797fb87ea1d0751,Senior Data Engineer,2024-01-30T23:38:11Z,https://www.dice.com/job-detail/5a2e2d2d-e18f-420b-880e-c8f582d5ee9f,"Austin, TX, USA",Depends on Experience,Cynet Systems,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T23:38:11Z,2024-01-31T11:55:15Z,Data engineer
596fe14e3276cf96b6c86d8a9a3e6820,Google Cloud Platform Data Engineer,2024-01-30T18:04:59Z,https://www.dice.com/job-detail/5fbd1b85-20ad-49a6-b0e2-5d0e648402c8,"Charlotte, NC, USA",$50 - $60,Yorkshire Global Solutions Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-30T18:04:59Z,2024-01-31T11:55:15Z,Data engineer
12f27967a2bcb5b546c9092240e2055a,Senior Data / Reporting Engineer,2024-01-29T23:17:06Z,https://www.dice.com/job-detail/645219b2-c8eb-45b0-ab17-d362e6f6f5b6,"Orlando, FL, USA",Depends on Experience,Cynet Systems,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T19:08:07Z,2024-01-31T11:55:15Z,Data engineer
ebf2e2d49563b9666b8f314209f04d33,Sr. Data Engineer,2024-01-30T20:46:35Z,https://www.dice.com/job-detail/1c2ac215-a1bb-4a62-a0da-ce7482e8b245,"Frisco, TX, USA",,Cloudious LLC,"Full-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T04:00:59Z,2024-01-31T11:55:15Z,Data engineer
377afb5f40811d16ad7945b124925641,Data Engineer,2024-01-30T12:52:16Z,https://www.dice.com/job-detail/88c1564e-c86d-4a17-9d1e-7a0f78ed6725,,$60 - $70,GTSS Inc,Contract,FALSE,Remote,2024-01-30T12:52:16Z,2024-01-31T11:55:15Z,Data engineer
ba09ce876b19bf545e0b477925daa643,Data Engineer,2024-01-30T15:50:23Z,https://www.dice.com/job-detail/a9351328-0ef7-4d72-9d22-34bf6dfb6907,,$60 - $70,Indus Valley,Contract,FALSE,Remote,2024-01-30T15:50:23Z,2024-01-31T11:55:15Z,Data engineer
6b02c77ff354bba747ebeaf43282cd17,Data engineer,2024-01-30T21:58:10Z,https://www.dice.com/job-detail/4a57532b-b20e-4cd1-b088-1f814ad6c174,"Jersey City, NJ, USA",$60 - $70,Technostrides,Contract,FALSE,Hybrid/Onsite,2024-01-30T21:58:10Z,2024-01-31T11:55:15Z,Data engineer
8223ccf1db468e1b0c66a3670dc5860c,Data Engineer,2024-01-29T22:02:20Z,https://www.dice.com/job-detail/9e84cf9c-3010-4a08-a8d4-8b6503011ec5,"Richmond, VA, USA",$55 - $61 /hr,Stefanini,Contract,FALSE,Remote,2024-01-31T02:02:05Z,2024-01-31T11:55:15Z,Data engineer
b4352d04019144651561fecd8106f262,Data Engineer,2024-01-29T21:52:19Z,https://www.dice.com/job-detail/91a571c2-447e-4a2e-af34-a053068173bf,,$60 - $65,Capital Staffing Solutions,Contract,FALSE,Remote,2024-01-30T15:44:35Z,2024-01-31T11:55:15Z,Data engineer
fa0d08a8625a2ca6fb6004e7d941e980,Nashville SQL Data Engineer,2024-01-30T16:13:26Z,https://www.dice.com/job-detail/49a42c85-3ea1-4113-a71f-dd68e155e647,"Brentwood, TN, USA",$50 - $70 per hour,Vaco Technology,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:09:09Z,2024-01-31T11:55:15Z,Data engineer
75afe2da6dc61ce5bfcf08e2ceb240f8,Data Engineer,2024-01-30T23:17:55Z,https://www.dice.com/job-detail/89ca0868-aa73-4ba0-a875-c23370619eee,"Sunnyvale, CA, USA",$65 - $70,BayOne Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-30T23:17:55Z,2024-01-31T11:55:15Z,Data engineer
bbd55a483c65eb8152118d54109a1761,Data Engineer Product Manager,2024-01-30T14:59:45Z,https://www.dice.com/job-detail/9b6ec8ee-34bb-4943-a794-de1d36739d38,,Depends on Experience,Spiceorb,Contract,FALSE,Remote,2024-01-30T14:59:45Z,2024-01-31T11:55:15Z,Data engineer
41c108085af5508a3b72e1412038821f,Google Cloud Platform Data engineer,2024-01-30T15:48:39Z,https://www.dice.com/job-detail/f3a3f468-5990-49d5-81f2-2c7f44052437,"Plano, TX, USA",Depends on Experience,"NVISH Solutions, Inc",Contract,FALSE,Hybrid/Onsite,2024-01-30T15:48:39Z,2024-01-31T11:55:15Z,Data engineer
